mdp_id,tags,true_risky_success_prob,safe_length,risk_total_length_if_successful,risky_samples,observed_successes,observed_failures,observed_success_rate,family,seed,regime,method,estimated_action,exact_optimal_action,matches_exact_action,risky_action_selected,policy_regret,heldout_long_horizon_value_mse,all_pair_value_mse,risky_q_overestimation,risky_q_underestimation,risky_q_calibration_error,mean_abs_q_error,exact_start_safe_q,exact_start_risky_q,estimated_start_safe_q,estimated_start_risky_q
stochastic_stitching_seed2,lucky_only;safe_optimal;biased_coverage,0.5495167199133656,4,3,4,4,0,1.0,stochastic_stitching,2,lucky_only_safe_optimal,empirical_model_dp,risky,safe,False,True,0.2555023111831566,0.026962019497609697,0.013481009748804848,0.32840231118315655,0.0,0.32840231118315655,0.04105028889789457,0.6561000000000001,0.40059768881684354,0.6561000000000001,0.7290000000000001
stochastic_stitching_seed2,lucky_only;safe_optimal;biased_coverage,0.5495167199133656,4,3,4,4,0,1.0,stochastic_stitching,2,lucky_only_safe_optimal,posterior_mean_model_dp,safe,safe,True,False,0.0,0.010702141593232932,0.005351070796616466,0.2069023111831565,0.0,0.2069023111831565,0.025862788897894562,0.6561000000000001,0.40059768881684354,0.6561000000000001,0.6075
stochastic_stitching_seed2,lucky_only;safe_optimal;biased_coverage,0.5495167199133656,4,3,4,4,0,1.0,stochastic_stitching,2,lucky_only_safe_optimal,posterior_lower_q10_model_dp,safe,safe,True,False,0.0,0.0008821289425695484,0.0004410644712847742,0.0594013111831565,0.0,0.0594013111831565,0.007425163897894563,0.6561000000000001,0.40059768881684354,0.6561000000000001,0.45999900000000005
stochastic_stitching_seed2,lucky_only;safe_optimal;biased_coverage,0.5495167199133656,4,3,4,4,0,1.0,stochastic_stitching,2,lucky_only_safe_optimal,posterior_trl_log,safe,safe,True,False,0.0,0.010702141593232932,0.005351070796616466,0.2069023111831565,0.0,0.2069023111831565,0.025862788897894562,0.6561000000000001,0.40059768881684354,0.6561000000000001,0.6075
stochastic_stitching_seed2,lucky_only;safe_optimal;biased_coverage,0.5495167199133656,4,3,4,4,0,1.0,stochastic_stitching,2,lucky_only_safe_optimal,posterior_mc_plus_trl_log,safe,safe,True,False,0.0,0.010702141593232942,0.005351070796616471,0.2069023111831566,0.0,0.2069023111831566,0.025862788897894604,0.6561000000000001,0.40059768881684354,0.6561000000000001,0.6075000000000002
stochastic_stitching_seed3,no_success;risk_optimal;biased_coverage,0.9777099583697396,4,3,8,0,8,0.0,stochastic_stitching,3,no_success_risk_optimal,mc_supervised,safe,risky,False,False,0.05665055965154009,0.500340642570896,0.250170321285448,0.0,0.7127505596515402,0.7127505596515402,0.35335631995644257,0.6561000000000001,0.7127505596515402,0.0,0.0
stochastic_stitching_seed3,no_success;risk_optimal;biased_coverage,0.9777099583697396,4,3,8,0,8,0.0,stochastic_stitching,3,no_success_risk_optimal,trl_raw,safe,risky,False,False,0.05665055965154009,0.12700334007089595,0.06350167003544797,0.0,0.7127505596515402,0.7127505596515402,0.08909381995644253,0.6561000000000001,0.7127505596515402,0.6561000000000001,0.0
stochastic_stitching_seed3,no_success;risk_optimal;biased_coverage,0.9777099583697396,4,3,8,0,8,0.0,stochastic_stitching,3,no_success_risk_optimal,trl_log,safe,risky,False,False,0.05665055965154009,0.12700334007089595,0.06350167003544797,0.0,0.7127505596515402,0.7127505596515402,0.08909381995644253,0.6561000000000001,0.7127505596515402,0.6561000000000001,0.0
stochastic_stitching_seed3,no_success;risk_optimal;biased_coverage,0.9777099583697396,4,3,8,0,8,0.0,stochastic_stitching,3,no_success_risk_optimal,empirical_model_dp,safe,risky,False,False,0.05665055965154009,0.12700334007089595,0.06350167003544797,0.0,0.7127505596515402,0.7127505596515402,0.08909381995644253,0.6561000000000001,0.7127505596515402,0.6561000000000001,0.0
stochastic_stitching_seed3,no_success;risk_optimal;biased_coverage,0.9777099583697396,4,3,8,0,8,0.0,stochastic_stitching,3,no_success_risk_optimal,posterior_mean_model_dp,safe,risky,False,False,0.05665055965154009,0.10235218467159732,0.05117609233579866,0.0,0.6398505596515403,0.6398505596515403,0.07998131995644253,0.6561000000000001,0.7127505596515402,0.6561000000000001,0.07290000000000002
stochastic_stitching_seed3,no_success;risk_optimal;biased_coverage,0.9777099583697396,4,3,8,0,8,0.0,stochastic_stitching,3,no_success_risk_optimal,posterior_lower_q10_model_dp,safe,risky,False,False,0.05665055965154009,0.1239562280999887,0.06197811404999435,0.0,0.7041483596515402,0.7041483596515402,0.08801854495644253,0.6561000000000001,0.7127505596515402,0.6561000000000001,0.0086022
stochastic_stitching_seed3,no_success;risk_optimal;biased_coverage,0.9777099583697396,4,3,8,0,8,0.0,stochastic_stitching,3,no_success_risk_optimal,posterior_trl_log,safe,risky,False,False,0.05665055965154009,0.10235218467159732,0.05117609233579866,0.0,0.6398505596515403,0.6398505596515403,0.07998131995644253,0.6561000000000001,0.7127505596515402,0.6561000000000001,0.07290000000000002
stochastic_stitching_seed3,no_success;risk_optimal;biased_coverage,0.9777099583697396,4,3,8,0,8,0.0,stochastic_stitching,3,no_success_risk_optimal,posterior_mc_plus_trl_log,safe,risky,False,False,0.05665055965154009,0.10235218467159732,0.05117609233579866,0.0,0.6398505596515403,0.6398505596515403,0.07998131995644253,0.6561000000000001,0.7127505596515402,0.6561000000000001,0.07290000000000002
stochastic_stitching_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8277529544187165,5,3,4,3,1,0.75,stochastic_stitching,4,sparse_prior_dependent_risk_optimal,mc_supervised,safe,risky,False,False,0.012941903771244267,0.4412315425177978,0.24512863473210988,0.0,0.6034319037712444,0.6034319037712444,0.36755798930791606,0.5904900000000002,0.6034319037712444,0.0,0.0
stochastic_stitching_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8277529544187165,5,3,4,3,1,0.75,stochastic_stitching,4,sparse_prior_dependent_risk_optimal,trl_raw,risky,risky,True,True,0.0,0.0031534693581028077,0.0017519274211682265,0.12556809622875564,0.0,0.12556809622875564,0.01395201069208396,0.5904900000000002,0.6034319037712444,0.5904900000000002,0.7290000000000001
stochastic_stitching_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8277529544187165,5,3,4,3,1,0.75,stochastic_stitching,4,sparse_prior_dependent_risk_optimal,trl_log,safe,risky,False,False,0.012941903771244267,0.0006425676430265216,0.0003569820239036231,0.0,0.05668190377124438,0.05668190377124438,0.006297989307916042,0.5904900000000002,0.6034319037712444,0.5904900000000002,0.5467500000000001
stochastic_stitching_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8277529544187165,5,3,4,3,1,0.75,stochastic_stitching,4,sparse_prior_dependent_risk_optimal,empirical_model_dp,safe,risky,False,False,0.012941903771244267,0.0006425676430265216,0.0003569820239036231,0.0,0.05668190377124438,0.05668190377124438,0.006297989307916042,0.5904900000000002,0.6034319037712444,0.5904900000000002,0.5467500000000001
stochastic_stitching_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8277529544187165,5,3,4,3,1,0.75,stochastic_stitching,4,sparse_prior_dependent_risk_optimal,posterior_mean_model_dp,safe,risky,False,False,0.012941903771244267,0.0027580504046677613,0.001532250224815423,0.0,0.1174319037712444,0.1174319037712444,0.013047989307916045,0.5904900000000002,0.6034319037712444,0.5904900000000002,0.48600000000000004
stochastic_stitching_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8277529544187165,5,3,4,3,1,0.75,stochastic_stitching,4,sparse_prior_dependent_risk_optimal,posterior_lower_q10_model_dp,safe,risky,False,False,0.012941903771244267,0.018002652550264668,0.010001473639035925,0.0,0.3000221037712444,0.3000221037712444,0.033335789307916044,0.5904900000000002,0.6034319037712444,0.5904900000000002,0.30340980000000006
stochastic_stitching_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8277529544187165,5,3,4,3,1,0.75,stochastic_stitching,4,sparse_prior_dependent_risk_optimal,posterior_trl_log,safe,risky,False,False,0.012941903771244267,0.0027580504046677613,0.001532250224815423,0.0,0.1174319037712444,0.1174319037712444,0.013047989307916045,0.5904900000000002,0.6034319037712444,0.5904900000000002,0.48600000000000004
stochastic_stitching_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8277529544187165,5,3,4,3,1,0.75,stochastic_stitching,4,sparse_prior_dependent_risk_optimal,posterior_mc_plus_trl_log,safe,risky,False,False,0.012941903771244267,0.0027580504046677613,0.001532250224815423,0.0,0.1174319037712444,0.1174319037712444,0.01304798930791607,0.5904900000000002,0.6034319037712444,0.5904900000000002,0.48600000000000004
teleporter_seed0,matched;safe_optimal,0.5831061063814231,5,3,12,7,5,0.5833333333333334,teleporter,0,matched_safe_optimal,mc_supervised,safe,safe,True,False,0.0,0.3728208390086084,0.1864104195043042,0.0,0.42508435155205754,0.42508435155205754,0.30008429394400726,0.5904900000000002,0.42508435155205754,0.0,0.0
teleporter_seed0,matched;safe_optimal,0.5831061063814231,5,3,12,7,5,0.5833333333333334,teleporter,0,matched_safe_optimal,trl_raw,risky,safe,False,True,0.16540564844794264,0.023091180342883353,0.011545590171441676,0.30391564844794255,0.0,0.30391564844794255,0.03798945605599282,0.5904900000000002,0.42508435155205754,0.5904900000000002,0.7290000000000001
teleporter_seed0,matched;safe_optimal,0.5831061063814231,5,3,12,7,5,0.5833333333333334,teleporter,0,matched_safe_optimal,trl_log,safe,safe,True,False,0.0,6.859852076442652e-09,3.429926038221326e-09,0.00016564844794253464,0.0,0.00016564844794253464,2.070605599281683e-05,0.5904900000000002,0.42508435155205754,0.5904900000000002,0.4252500000000001
teleporter_seed0,matched;safe_optimal,0.5831061063814231,5,3,12,7,5,0.5833333333333334,teleporter,0,matched_safe_optimal,empirical_model_dp,safe,safe,True,False,0.0,6.859852076442652e-09,3.429926038221326e-09,0.00016564844794253464,0.0,0.00016564844794253464,2.070605599281683e-05,0.5904900000000002,0.42508435155205754,0.5904900000000002,0.4252500000000001
teleporter_seed0,matched;safe_optimal,0.5831061063814231,5,3,12,7,5,0.5833333333333334,teleporter,0,matched_safe_optimal,posterior_mean_model_dp,safe,safe,True,False,0.0,1.81174644185301e-05,9.05873220926505e-06,0.0,0.008512922980628945,0.008512922980628945,0.0010641153725786182,0.5904900000000002,0.42508435155205754,0.5904900000000002,0.4165714285714286
teleporter_seed0,matched;safe_optimal,0.5831061063814231,5,3,12,7,5,0.5833333333333334,teleporter,0,matched_safe_optimal,posterior_lower_q10_model_dp,safe,safe,True,False,0.0,0.004367369411475016,0.002183684705737508,0.0,0.13217215155205753,0.13217215155205753,0.01652151894400719,0.5904900000000002,0.42508435155205754,0.5904900000000002,0.2929122
teleporter_seed0,matched;safe_optimal,0.5831061063814231,5,3,12,7,5,0.5833333333333334,teleporter,0,matched_safe_optimal,posterior_trl_log,safe,safe,True,False,0.0,1.81174644185301e-05,9.05873220926505e-06,0.0,0.008512922980628945,0.008512922980628945,0.0010641153725786182,0.5904900000000002,0.42508435155205754,0.5904900000000002,0.4165714285714286
teleporter_seed0,matched;safe_optimal,0.5831061063814231,5,3,12,7,5,0.5833333333333334,teleporter,0,matched_safe_optimal,posterior_mc_plus_trl_log,safe,safe,True,False,0.0,1.811746441852963e-05,9.058732209264815e-06,0.0,0.008512922980628834,0.008512922980628834,0.001064115372578646,0.5904900000000002,0.42508435155205754,0.5904900000000002,0.4165714285714287
teleporter_seed1,matched;risk_optimal,0.98,4,3,20,20,0,1.0,teleporter,1,matched_risk_optimal,mc_supervised,safe,risky,False,False,0.05831999999999993,0.49076804880000013,0.21032916377142863,0.0,0.71442,0.71442,0.29993142857142857,0.6561000000000001,0.71442,0.0,0.0
teleporter_seed1,matched;risk_optimal,0.98,4,3,20,20,0,1.0,teleporter,1,matched_risk_optimal,trl_raw,risky,risky,True,True,0.0,7.085880000000036e-05,3.0368057142857298e-05,0.014580000000000037,0.0,0.014580000000000037,0.002082857142857148,0.6561000000000001,0.71442,0.6561000000000001,0.7290000000000001
teleporter_seed1,matched;risk_optimal,0.98,4,3,20,20,0,1.0,teleporter,1,matched_risk_optimal,trl_log,risky,risky,True,True,0.0,7.085880000000036e-05,3.0368057142857298e-05,0.014580000000000037,0.0,0.014580000000000037,0.002082857142857148,0.6561000000000001,0.71442,0.6561000000000001,0.7290000000000001
teleporter_seed1,matched;risk_optimal,0.98,4,3,20,20,0,1.0,teleporter,1,matched_risk_optimal,empirical_model_dp,risky,risky,True,True,0.0,7.085880000000036e-05,3.0368057142857298e-05,0.014580000000000037,0.0,0.014580000000000037,0.002082857142857148,0.6561000000000001,0.71442,0.6561000000000001,0.7290000000000001
teleporter_seed1,matched;risk_optimal,0.98,4,3,20,20,0,1.0,teleporter,1,matched_risk_optimal,posterior_mean_model_dp,risky,risky,True,True,0.0,0.00011477954380165237,4.9191233057851017e-05,0.0,0.018556363636363593,0.018556363636363593,0.002650909090909085,0.6561000000000001,0.71442,0.6561000000000001,0.6958636363636365
teleporter_seed1,matched;risk_optimal,0.98,4,3,20,20,0,1.0,teleporter,1,matched_risk_optimal,posterior_lower_q10_model_dp,safe,risky,False,False,0.05831999999999993,0.0012499492319999982,0.0005356925279999992,0.0,0.06123599999999996,0.06123599999999996,0.008747999999999994,0.6561000000000001,0.71442,0.6561000000000001,0.6531840000000001
teleporter_seed1,matched;risk_optimal,0.98,4,3,20,20,0,1.0,teleporter,1,matched_risk_optimal,posterior_trl_log,risky,risky,True,True,0.0,0.00011477954380165237,4.9191233057851017e-05,0.0,0.018556363636363593,0.018556363636363593,0.002650909090909085,0.6561000000000001,0.71442,0.6561000000000001,0.6958636363636365
teleporter_seed1,matched;risk_optimal,0.98,4,3,20,20,0,1.0,teleporter,1,matched_risk_optimal,posterior_mc_plus_trl_log,risky,risky,True,True,0.0,0.00011477954380164962,4.919123305784984e-05,0.0,0.01855636363636337,0.01855636363636337,0.002650909090909085,0.6561000000000001,0.71442,0.6561000000000001,0.6958636363636367
teleporter_seed2,lucky_only;safe_optimal;biased_coverage,0.48646079892922733,4,3,4,4,0,1.0,teleporter,2,lucky_only_safe_optimal,mc_supervised,safe,safe,True,False,0.0,0.36255686395839826,0.15538151312502782,0.0,0.3546299224194068,0.3546299224194068,0.24853284605991527,0.6561000000000001,0.3546299224194068,0.0,0.0
teleporter_seed2,lucky_only;safe_optimal;biased_coverage,0.48646079892922733,4,3,4,4,0,1.0,teleporter,2,lucky_only_safe_optimal,trl_raw,risky,safe,False,True,0.30147007758059335,0.046717651662566494,0.020021850712528495,0.3743700775805933,0.0,0.3743700775805933,0.05348143965437047,0.6561000000000001,0.3546299224194068,0.6561000000000001,0.7290000000000001
teleporter_seed2,lucky_only;safe_optimal;biased_coverage,0.48646079892922733,4,3,4,4,0,1.0,teleporter,2,lucky_only_safe_optimal,trl_log,risky,safe,False,True,0.30147007758059335,0.046717651662566494,0.020021850712528495,0.3743700775805933,0.0,0.3743700775805933,0.05348143965437047,0.6561000000000001,0.3546299224194068,0.6561000000000001,0.7290000000000001
teleporter_seed2,lucky_only;safe_optimal;biased_coverage,0.48646079892922733,4,3,4,4,0,1.0,teleporter,2,lucky_only_safe_optimal,empirical_model_dp,risky,safe,False,True,0.30147007758059335,0.046717651662566494,0.020021850712528495,0.3743700775805933,0.0,0.3743700775805933,0.05348143965437047,0.6561000000000001,0.3546299224194068,0.6561000000000001,0.7290000000000001
teleporter_seed2,lucky_only;safe_optimal;biased_coverage,0.48646079892922733,4,3,4,4,0,1.0,teleporter,2,lucky_only_safe_optimal,posterior_mean_model_dp,safe,safe,True,False,0.0,0.02131442537853842,0.009134753733659323,0.25287007758059327,0.0,0.25287007758059327,0.03612429679722761,0.6561000000000001,0.3546299224194068,0.6561000000000001,0.6075
teleporter_seed2,lucky_only;safe_optimal;biased_coverage,0.48646079892922733,4,3,4,4,0,1.0,teleporter,2,lucky_only_safe_optimal,posterior_lower_q10_model_dp,safe,safe,True,False,0.0,0.0037008808367283617,0.0015860917871692978,0.10536907758059327,0.0,0.10536907758059327,0.015052725368656181,0.6561000000000001,0.3546299224194068,0.6561000000000001,0.45999900000000005
teleporter_seed2,lucky_only;safe_optimal;biased_coverage,0.48646079892922733,4,3,4,4,0,1.0,teleporter,2,lucky_only_safe_optimal,posterior_trl_log,safe,safe,True,False,0.0,0.02131442537853842,0.009134753733659323,0.25287007758059327,0.0,0.25287007758059327,0.03612429679722761,0.6561000000000001,0.3546299224194068,0.6561000000000001,0.6075
teleporter_seed2,lucky_only;safe_optimal;biased_coverage,0.48646079892922733,4,3,4,4,0,1.0,teleporter,2,lucky_only_safe_optimal,posterior_mc_plus_trl_log,safe,safe,True,False,0.0,0.02131442537853842,0.009134753733659323,0.25287007758059327,0.0,0.25287007758059327,0.03612429679722761,0.6561000000000001,0.3546299224194068,0.6561000000000001,0.6075
teleporter_seed3,no_success;risk_optimal;biased_coverage,0.9519573226952159,4,3,8,0,8,0.0,teleporter,3,no_success_risk_optimal,mc_supervised,safe,risky,False,False,0.03787688824481228,0.48117071047265103,0.4156588759168505,0.0,0.6939768882448124,0.6939768882448124,0.5412966983206875,0.6561000000000001,0.6939768882448124,0.0,0.0
teleporter_seed3,no_success;risk_optimal;biased_coverage,0.9519573226952159,4,3,8,0,8,0.0,teleporter,3,no_success_risk_optimal,trl_raw,safe,risky,False,False,0.03787688824481228,0.16053464047265095,0.27824341734542185,0.0,0.6939768882448124,0.6939768882448124,0.3434252697492589,0.6561000000000001,0.6939768882448124,0.6561000000000001,0.0
teleporter_seed3,no_success;risk_optimal;biased_coverage,0.9519573226952159,4,3,8,0,8,0.0,teleporter,3,no_success_risk_optimal,trl_log,safe,risky,False,False,0.03787688824481228,0.16053464047265095,0.27824341734542185,0.0,0.6939768882448124,0.6939768882448124,0.3434252697492589,0.6561000000000001,0.6939768882448124,0.6561000000000001,0.0
teleporter_seed3,no_success;risk_optimal;biased_coverage,0.9519573226952159,4,3,8,0,8,0.0,teleporter,3,no_success_risk_optimal,empirical_model_dp,safe,risky,False,False,0.03787688824481228,0.16053464047265095,0.27824341734542185,0.0,0.6939768882448124,0.6939768882448124,0.3434252697492589,0.6561000000000001,0.6939768882448124,0.6561000000000001,0.0
teleporter_seed3,no_success;risk_optimal;biased_coverage,0.9519573226952159,4,3,8,0,8,0.0,teleporter,3,no_success_risk_optimal,posterior_mean_model_dp,safe,risky,False,False,0.03787688824481228,0.16053464047265095,0.27824341734542185,0.0,0.6939768882448124,0.6939768882448124,0.3434252697492589,0.6561000000000001,0.6939768882448124,0.6561000000000001,0.0
teleporter_seed3,no_success;risk_optimal;biased_coverage,0.9519573226952159,4,3,8,0,8,0.0,teleporter,3,no_success_risk_optimal,posterior_lower_q10_model_dp,safe,risky,False,False,0.03787688824481228,0.16053464047265095,0.27824341734542185,0.0,0.6939768882448124,0.6939768882448124,0.3434252697492589,0.6561000000000001,0.6939768882448124,0.6561000000000001,0.0
teleporter_seed3,no_success;risk_optimal;biased_coverage,0.9519573226952159,4,3,8,0,8,0.0,teleporter,3,no_success_risk_optimal,posterior_trl_log,safe,risky,False,False,0.03787688824481228,0.16053464047265095,0.27824341734542185,0.0,0.6939768882448124,0.6939768882448124,0.3434252697492589,0.6561000000000001,0.6939768882448124,0.6561000000000001,0.0
teleporter_seed3,no_success;risk_optimal;biased_coverage,0.9519573226952159,4,3,8,0,8,0.0,teleporter,3,no_success_risk_optimal,posterior_mc_plus_trl_log,safe,risky,False,False,0.03787688824481228,0.16053464047265095,0.27824341734542185,0.0,0.6939768882448124,0.6939768882448124,0.3434252697492589,0.6561000000000001,0.6939768882448124,0.6561000000000001,0.0
teleporter_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8581490793597524,5,3,4,3,1,0.75,teleporter,4,sparse_prior_dependent_risk_optimal,mc_supervised,safe,risky,False,False,0.035100678853259404,0.4254875868920207,0.21274379344601035,0.0,0.6255906788532596,0.6255906788532596,0.3251475848566575,0.5904900000000002,0.6255906788532596,0.0,0.0
teleporter_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8581490793597524,5,3,4,3,1,0.75,teleporter,4,sparse_prior_dependent_risk_optimal,trl_raw,risky,risky,True,True,0.0,0.002673371925007428,0.001336685962503714,0.10340932114674051,0.0,0.10340932114674051,0.012926165143342563,0.5904900000000002,0.6255906788532596,0.5904900000000002,0.7290000000000001
teleporter_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8581490793597524,5,3,4,3,1,0.75,teleporter,4,sparse_prior_dependent_risk_optimal,trl_log,safe,risky,False,False,0.035100678853259404,0.0015539631605107007,0.0007769815802553503,0.0,0.07884067885325952,0.07884067885325952,0.00985508485665744,0.5904900000000002,0.6255906788532596,0.5904900000000002,0.5467500000000001
teleporter_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8581490793597524,5,3,4,3,1,0.75,teleporter,4,sparse_prior_dependent_risk_optimal,empirical_model_dp,safe,risky,False,False,0.035100678853259404,0.0015539631605107007,0.0007769815802553503,0.0,0.07884067885325952,0.07884067885325952,0.00985508485665744,0.5904900000000002,0.6255906788532596,0.5904900000000002,0.5467500000000001
teleporter_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8581490793597524,5,3,4,3,1,0.75,teleporter,4,sparse_prior_dependent_risk_optimal,posterior_mean_model_dp,safe,risky,False,False,0.035100678853259404,0.00487138940567846,0.00243569470283923,0.0,0.13959067885325954,0.13959067885325954,0.017448834856657443,0.5904900000000002,0.6255906788532596,0.5904900000000002,0.48600000000000004
teleporter_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8581490793597524,5,3,4,3,1,0.75,teleporter,4,sparse_prior_dependent_risk_optimal,posterior_lower_q10_model_dp,safe,risky,False,False,0.035100678853259404,0.025950129674664674,0.012975064837332337,0.0,0.3221808788532595,0.3221808788532595,0.04027260985665744,0.5904900000000002,0.6255906788532596,0.5904900000000002,0.30340980000000006
teleporter_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8581490793597524,5,3,4,3,1,0.75,teleporter,4,sparse_prior_dependent_risk_optimal,posterior_trl_log,safe,risky,False,False,0.035100678853259404,0.00487138940567846,0.00243569470283923,0.0,0.13959067885325954,0.13959067885325954,0.017448834856657443,0.5904900000000002,0.6255906788532596,0.5904900000000002,0.48600000000000004
teleporter_seed4,ambiguous;prior_dependent;risk_optimal;sparse_coverage,0.8581490793597524,5,3,4,3,1,0.75,teleporter,4,sparse_prior_dependent_risk_optimal,posterior_mc_plus_trl_log,safe,risky,False,False,0.035100678853259404,0.00487138940567846,0.00243569470283923,0.0,0.13959067885325954,0.13959067885325954,0.017448834856657443,0.5904900000000002,0.6255906788532596,0.5904900000000002,0.48600000000000004
